Registration Date;Quantity Industry Registration;Sales Type;Manufacturer Description
2005-04-20 00:00:00;1;;SSANGYONG
2005-04-20 00:00:00;2;;MARCOPOLO
2005-04-20 00:00:00;344;;HONDA                              
2005-04-20 00:00:00;3;;TROLLER
2005-04-20 00:00:00;336;;RENAULT                            
2005-04-20 00:00:00;1;;JAGUAR                             
2005-04-20 00:00:00;2;;JEEP
2005-04-20 00:00:00;2;;AGRALE                             
2005-04-20 00:00:00;48;;VOLVO                              
2005-04-20 00:00:00;23;;IVECO                              
2005-04-20 00:00:00;3;;CHRYSLER                           
2005-04-20 00:00:00;4;;PORSCHE                            
2005-04-20 00:00:00;32;;AUDI                               
2005-04-20 00:00:00;1807;;VOLKSWAGEN                         
2005-04-20 00:00:00;1108;;FORD
2005-04-20 00:00:00;27;;SCANIA                             
2005-04-20 00:00:00;9;;HYUNDAI                            
2005-04-20 00:00:00;308;;TOYOTA                             
2005-04-20 00:00:00;57;;NISSAN                             
2005-04-20 00:00:00;147;;CITROEN                            
2005-04-20 00:00:00;2;;LAND ROVER                         
2005-04-20 00:00:00;1979;;GENERAL MOTORS                     
2005-04-21 00:00:00;1;;GENERAL MOTORS                     
2005-04-21 00:00:00;1;;VOLKSWAGEN                         
2005-04-21 00:00:00;1;;KIA                                
2005-04-21 00:00:00;2;;FORD
2005-04-22 00:00:00;33;;MERCEDES-BENZ                      
2005-04-22 00:00:00;1;;PORSCHE                            
2005-04-22 00:00:00;1;;LEXUS
2005-04-22 00:00:00;18;;IVECO                              
2005-04-22 00:00:00;77;;TOYOTA                             
2005-04-22 00:00:00;10;;VOLVO                              
2005-04-22 00:00:00;63;;HONDA                              
2005-04-22 00:00:00;6;;AUDI                               
2005-04-22 00:00:00;393;;FIAT                               
2005-04-22 00:00:00;67;;RENAULT                            
2005-04-22 00:00:00;5;;MARCOPOLO
2005-04-22 00:00:00;27;;MITSUBISHI                         
2005-04-22 00:00:00;7;;KIA                                
2005-04-22 00:00:00;27;;CITROEN                            
2005-04-22 00:00:00;2;;LAND ROVER                         
2005-04-22 00:00:00;2;;TROLLER
2005-04-22 00:00:00;75;;PEUGEOT                            
2005-04-22 00:00:00;8;;NISSAN                             
2005-04-22 00:00:00;292;;GENERAL MOTORS                     
2005-04-22 00:00:00;5;;SCANIA                             
2005-04-22 00:00:00;4;;BMW                             
2005-04-22 00:00:00;327;;VOLKSWAGEN                         
2005-04-22 00:00:00;256;;FORD
2005-04-23 00:00:00;2;;MERCEDES-BENZ                      
2005-04-23 00:00:00;3;;FORD
2005-04-23 00:00:00;12;;FIAT                               
2005-04-23 00:00:00;2;;TOYOTA                             
2005-04-23 00:00:00;2;;VOLKSWAGEN                         
2005-04-23 00:00:00;13;;GENERAL MOTORS                     
2005-04-23 00:00:00;1;;IVECO                              
2005-04-25 00:00:00;97;;CITROEN                            
2005-04-25 00:00:00;1498;;FIAT                               
2005-04-25 00:00:00;3;;DODGE                              
2005-04-25 00:00:00;14;;BMW                             
2005-04-25 00:00:00;1257;;GENERAL MOTORS                     
2005-04-25 00:00:00;82;;MITSUBISHI                         
2005-04-25 00:00:00;2;;BRM
2005-04-25 00:00:00;3;;JEEP
2005-04-25 00:00:00;105;;MERCEDES-BENZ                      
2005-04-25 00:00:00;255;;HONDA                              
2005-04-25 00:00:00;29;;SCANIA                             
2005-04-25 00:00:00;23;;IVECO                              
2005-04-25 00:00:00;12;;KIA                                
2005-04-25 00:00:00;1;;LAND ROVER                         
2005-04-25 00:00:00;2;;CHRYSLER                           
2005-04-25 00:00:00;1277;;VOLKSWAGEN                         
2005-04-25 00:00:00;211;;RENAULT                            
2005-04-25 00:00:00;1;;TROLLER
2005-04-25 00:00:00;23;;NISSAN                             
2005-04-25 00:00:00;3;;AGRALE                             
2005-04-25 00:00:00;17;;AUDI                               
2005-04-25 00:00:00;2;;HYUNDAI                            
2005-04-25 00:00:00;1;;SUBARU                             
2005-04-25 00:00:00;729;;FORD
2005-04-25 00:00:00;168;;TOYOTA                             
2005-04-25 00:00:00;243;;PEUGEOT                            
2005-04-25 00:00:00;1;;PORSCHE                            
2005-04-25 00:00:00;6;;MARCOPOLO
2005-04-25 00:00:00;29;;VOLVO                              
2005-04-26 00:00:00;2036;;GENERAL MOTORS                     
2005-04-26 00:00:00;22;;AUDI                               
2005-04-26 00:00:00;91;;CITROEN                            
2005-04-26 00:00:00;4;;AGRALE                             
2005-04-26 00:00:00;1;;ROLLS ROYCE                        
2005-04-26 00:00:00;1;;LINCOLN
2005-04-26 00:00:00;2036;;FIAT                               
2005-04-26 00:00:00;6;;MARCOPOLO
2005-04-26 00:00:00;316;;TOYOTA                             
2005-04-26 00:00:00;1;;JEEP
2005-04-26 00:00:00;30;;IVECO                              
2005-04-26 00:00:00;26;;VOLVO                              
2005-04-26 00:00:00;5;;BMW                             
2005-04-26 00:00:00;2;;INFINITI
2005-04-26 00:00:00;6;;HYUNDAI                            
2005-04-26 00:00:00;14;;KIA                                
2005-04-26 00:00:00;325;;HONDA                              
2005-04-26 00:00:00;1;;ALFA ROMEO
2005-04-26 00:00:00;1660;;VOLKSWAGEN                         
2005-04-26 00:00:00;313;;RENAULT                            
2005-04-26 00:00:00;3;;DODGE                              
2005-04-26 00:00:00;104;;MITSUBISHI                         
2005-04-26 00:00:00;2;;TROLLER
2005-04-26 00:00:00;34;;SCANIA                             
2005-04-26 00:00:00;26;;NISSAN                             
2005-04-26 00:00:00;1041;;FORD
2005-04-26 00:00:00;262;;PEUGEOT                            
2005-04-26 00:00:00;10;;LAND ROVER                         
2005-04-26 00:00:00;250;;MERCEDES-BENZ                      
2005-04-26 00:00:00;1;;CHRYSLER                           
2005-04-27 00:00:00;264;;PEUGEOT                            
2005-04-27 00:00:00;305;;TOYOTA                             
2005-04-27 00:00:00;11;;IVECO                              
2005-04-27 00:00:00;1;;OTHERS
2005-04-27 00:00:00;1;;DODGE                              
2005-04-27 00:00:00;82;;MITSUBISHI                         
2005-04-27 00:00:00;5;;HYUNDAI                            
2005-04-27 00:00:00;291;;RENAULT                            
2005-04-27 00:00:00;1892;;GENERAL MOTORS                     
2005-04-27 00:00:00;29;;NISSAN                             
2005-04-27 00:00:00;1598;;FIAT                               
2005-04-27 00:00:00;1595;;VOLKSWAGEN                         
2005-04-27 00:00:00;950;;FORD
2005-04-27 00:00:00;27;;AUDI                               
2005-04-27 00:00:00;2;;BEACH
2005-04-27 00:00:00;4;;LAND ROVER                         
2005-04-27 00:00:00;19;;SCANIA                             
2005-04-27 00:00:00;18;;KIA                                
2005-04-27 00:00:00;6;;MARCOPOLO
2005-04-27 00:00:00;2;;PORSCHE                            
2005-04-27 00:00:00;3;;TROLLER
2005-04-27 00:00:00;373;;HONDA                              
2005-04-27 00:00:00;5;;AGRALE                             
2005-04-27 00:00:00;1;;MINI
2005-04-27 00:00:00;4;;CHRYSLER                           
2005-04-27 00:00:00;98;;CITROEN                            
2005-04-27 00:00:00;8;;BMW                             
2005-04-27 00:00:00;26;;VOLVO                              
2005-04-27 00:00:00;163;;MERCEDES-BENZ                      
2005-04-27 00:00:00;1;;BRM
2005-04-28 00:00:00;1011;;FORD
2005-04-28 00:00:00;292;;PEUGEOT                            
2005-04-28 00:00:00;1;;SUBARU                             
2005-04-28 00:00:00;2;;AGRALE                             
2005-04-28 00:00:00;1638;;VOLKSWAGEN                         
2005-04-28 00:00:00;153;;CITROEN                            
2005-04-28 00:00:00;1;;BEACH
2005-04-28 00:00:00;8;;MARCOPOLO
2005-04-28 00:00:00;2064;;FIAT                               
2005-04-28 00:00:00;2;;JEEP
2005-04-28 00:00:00;3;;CHRYSLER                           
2005-04-28 00:00:00;4;;TROLLER
2005-04-28 00:00:00;182;;MERCEDES-BENZ                      
2005-04-28 00:00:00;5;;HYUNDAI                            
2005-04-28 00:00:00;10;;KIA                                
2005-04-28 00:00:00;1;;MASERATI                           
2005-04-28 00:00:00;32;;VOLVO                              
2005-04-28 00:00:00;100;;MITSUBISHI                         
2005-04-28 00:00:00;28;;AUDI                               
2005-04-28 00:00:00;1911;;GENERAL MOTORS                     
2005-04-28 00:00:00;10;;LAND ROVER                         
2005-04-28 00:00:00;1;;PORSCHE                            
2005-04-28 00:00:00;21;;IVECO                              
2005-04-28 00:00:00;306;;HONDA                              
2005-04-28 00:00:00;2;;DODGE                              
2005-04-28 00:00:00;28;;SCANIA                             
2005-04-28 00:00:00;5;;BMW                             
2005-04-28 00:00:00;240;;RENAULT                            
2005-04-28 00:00:00;279;;TOYOTA                             
2005-04-28 00:00:00;31;;NISSAN                             
2005-04-28 00:00:00;3;;FYBER
2005-04-29 00:00:00;21;;SCANIA                             
2005-04-29 00:00:00;2;;CHRYSLER                           
2005-04-29 00:00:00;1;;AGRALE                             
2005-04-29 00:00:00;17;;KIA                                
2005-04-29 00:00:00;2122;;FIAT                               
2005-04-29 00:00:00;319;;HONDA                              
2005-04-29 00:00:00;96;;MITSUBISHI                         
2005-04-29 00:00:00;1528;;VOLKSWAGEN                         
2005-04-29 00:00:00;166;;MERCEDES-BENZ                      
2005-04-29 00:00:00;5;;PORSCHE                            
2005-04-29 00:00:00;11;;LAND ROVER                         
2005-04-29 00:00:00;108;;CITROEN                            
2005-04-29 00:00:00;8;;MARCOPOLO
2005-04-29 00:00:00;18;;IVECO                              
2005-04-29 00:00:00;262;;RENAULT                            
2005-04-29 00:00:00;356;;PEUGEOT                            
2005-04-29 00:00:00;2;;DODGE                              
2005-04-29 00:00:00;2;;SSANGYONG
2005-04-29 00:00:00;1;;TROLLER
2005-04-29 00:00:00;310;;TOYOTA                             
2005-04-29 00:00:00;1034;;FORD
2005-04-29 00:00:00;36;;AUDI                               
2005-04-29 00:00:00;22;;VOLVO                              
2005-04-29 00:00:00;1;;JEEP
2005-04-29 00:00:00;6;;HYUNDAI                            
2005-04-29 00:00:00;23;;NISSAN                             
2005-04-29 00:00:00;1;;INFINITI
2005-04-29 00:00:00;2736;;GENERAL MOTORS                     
2005-04-29 00:00:00;3;;BRM
2005-04-29 00:00:00;7;;BMW                             
2005-04-30 00:00:00;18;;FIAT                               
2005-04-30 00:00:00;13;;VOLKSWAGEN                         
2005-04-30 00:00:00;2;;CITROEN                            
2005-04-30 00:00:00;3;;HONDA                              
2005-04-30 00:00:00;17;;GENERAL MOTORS                     
2005-04-30 00:00:00;20;;FORD
2005-04-30 00:00:00;1;;RENAULT                            
2005-04-30 00:00:00;1;;MERCEDES-BENZ                      
2005-04-30 00:00:00;2;;TOYOTA                             
2005-04-30 00:00:00;8;;PEUGEOT                            
2005-05-02 00:00:00;23;;AUDI                               
2005-05-02 00:00:00;2;;DODGE                              
2005-05-02 00:00:00;63;;MITSUBISHI                         
2005-05-02 00:00:00;3;;BMW                             
2005-05-02 00:00:00;1036;;VOLKSWAGEN                         
2005-05-02 00:00:00;18;;SCANIA                             
2005-05-02 00:00:00;86;;CITROEN                            
2005-05-02 00:00:00;22;;NISSAN                             
2005-05-02 00:00:00;631;;FORD
2005-05-02 00:00:00;1;;BRM
2005-05-02 00:00:00;13;;VOLVO                              
2005-05-02 00:00:00;173;;RENAULT                            
2005-05-02 00:00:00;6;;LAND ROVER                         
2005-05-02 00:00:00;1;;PORSCHE                            
2005-05-02 00:00:00;1;;CHRYSLER                           
2005-05-02 00:00:00;1077;;GENERAL MOTORS                     
2005-05-02 00:00:00;3;;TROLLER
2005-05-02 00:00:00;180;;HONDA                              
2005-05-02 00:00:00;177;;TOYOTA                             
2005-05-02 00:00:00;1;;FIBRAVAN
2005-05-02 00:00:00;1;;FYBER
2005-05-02 00:00:00;15;;KIA                                
2005-05-02 00:00:00;146;;PEUGEOT                            
2005-05-02 00:00:00;5;;AGRALE                             
2005-05-02 00:00:00;11;;IVECO                              
2005-05-02 00:00:00;1;;CROSSLANDER
2005-05-02 00:00:00;123;;MERCEDES-BENZ                      
2005-05-02 00:00:00;1283;;FIAT                               
2005-05-02 00:00:00;1;;HYUNDAI                            
2005-05-02 00:00:00;6;;MARCOPOLO
2005-05-03 00:00:00;78;;MITSUBISHI                         
2005-05-03 00:00:00;43;;SCANIA                             
2005-05-03 00:00:00;1365;;FIAT                               
2005-05-03 00:00:00;32;;NISSAN                             
2005-05-03 00:00:00;266;;HONDA                              
2005-05-03 00:00:00;294;;TOYOTA                             
2005-05-03 00:00:00;4;;PORSCHE                            
2005-05-03 00:00:00;2;;TROLLER
2005-05-03 00:00:00;4;;BMW                             
2005-05-03 00:00:00;7;;AGRALE                             
2005-05-03 00:00:00;742;;FORD
2005-05-03 00:00:00;1;;CHRYSLER                           
2005-05-03 00:00:00;9;;KIA                                
2005-05-03 00:00:00;1200;;GENERAL MOTORS                     
2005-05-03 00:00:00;5;;HYUNDAI                            
2005-05-03 00:00:00;100;;CITROEN                            
